"country_code","description","title","id","company","adref","location","created"
"be","Business Development Manager - Belgium (French & Dutch Speaking) - Electric Vehicle Charging - Hybrid - €40K to €65K  Commission (Uncapped up to 50% - OTE €97,500) Job Title: Business Development Manager - EV Charging Location: Hybrid (Brussels, Belgium) Languages Required: French, Dutch & English (open) Salary: €40K to €65K Commission / Bonus: Up to 50% - Uncapped (€32,500) Role Overview: Our client, a rapidly growing company in the electric vehicle charging and energy sector , is seeking a dy…","Business Development Manager - Belgium (French & Dutch Speaking) - Electric Vehicle Charging - Hybrid - €40K to €65K  Commission (Uncapped up to 50% - OTE €97,500)","5577885788","EVEREC","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODg1Nzg4In0.lZGN0HuQaopWLSA_tCwOIvbul9cE2Q0iJpc58mNLbJ8","België","2026-01-10T17:15:51Z"
"be","Title : SAP PP/QM Consultant Location : Hoboken (Antwerp),Belgium Duration : 1 year Remote status : Hybrid Languages : English, Dutch or Polish Job Description - Roles and Responsibilities : Primary Focus Areas Production Execution (PE): Deep expertise in SAP PE processes within a manufacturing environment, including shop floor integration and execution workflows. Experience with EWM integration is preferred. Quality Management (QM): Strong experience in SAP QM, particularly integration with La…","SAP Consultant","5577885756","OneSource Consulting","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODg1NzU2In0.yMgU_mE8IPNRiPZjsdeLlbK8eNJXi4eaL7vXw3eWYxE","België","2026-01-10T17:15:51Z"
"be","Wat doet Greystone? Greystone is een Vlaamse recruitment agency in volle groei. We startten in Antwerpen en hebben inmiddels ook een kantoor in Gent. We werken aan internationale uitbreiding én aan sterke interne structuren. Data speelt een cruciale rol in die groei. Denk: geautomatiseerde processen, efficiënte CRM-workflows, API-koppelingen tussen tools, slimme dashboards, en een database die altijd up-to-date is. Daardoor is data geen ondersteunende functie meer, maar een kernonderdeel van ho…","Data analyst - Data engineer (Geen ervaring vereist)","5577885770","Greystone Recruitment","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODg1NzcwIn0.hLI6Pc5Qg0l_QcVoM9Yy1zXhSD_h9bhkYkwfx6sO7R8","België","2026-01-10T17:15:51Z"
"be","Akkodis is seeking a skilled Data Engineer to join its innovative and technology-driven teams. The Data Engineer plays a key role in designing, building, and maintaining scalable and reliable data platforms that enable data-driven decision-making across business, R&D, and digital products. The position focuses on data ingestion, transformation, storage, and secure access to data within modern cloud-based architectures, working closely with stakeholders, architects, analysts, and developers. Rol…","Data Engineer (Talent Pool)","5577885768","Akkodis","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4NTc2OCIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.zDzrd8ILwrAQ-IZy8ydcAxQbCGyAqR2N02s_hEXcfQc","België","2026-01-10T17:15:51Z"
"be","About Devoteam: Devoteam is a leading consulting firm focused on digital transformation. We help our clients leverage technology to achieve their business goals. Our longstanding partnerships with leaders like AWS, Google Cloud, Microsoft, and ServiceNow amplify our capabilities, allowing us to deliver top-tier expertise and award-winning services. We complement these partnerships with in-depth Cyber, Data & AI, Software development and multi cloud expertise. For 30 years, we have always been g…","ServiceNow Senior Consultant","5577885746","Devoteam","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4NTc0NiIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.364ahWqrxJx317fk5itmPboX9Om0tD7VeGIweP7S0W4","België","2026-01-10T17:15:50Z"
"be","Akkodis is looking for a skilled Data Scientist to support high-impact data-driven projects for one of its prominent clients, notably in industrial sectors. The Data Scientist is responsible for designing, developing, and deploying advanced analytics and machine learning solutions that generate actionable insights across business units at a pan-European level. The role involves close collaboration with business stakeholders, data engineers, and product teams to translate complex data into scala…","Data Scientist (Talent Pool)","5577885723","Akkodis","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODg1NzIzIn0.xLEzFqEnHVeAqOIBDttVjyd6VO2zs7E7_QKoxJrnrlU","België","2026-01-10T17:15:50Z"
"be","SAP Solutions Analyst Ostend, Belgium| Hybrid Flexibility Are you passionate about SAP systems, business processes, and digital transformation? Do you want to play a key role in stabilizing and improving enterprise-wide platforms? Join Orac, where technology meets innovation, and help us shape the future of our digital backbone. Oh… Hang on. We haven't told you who we are yet. Let's start with that!  At Orac, we believe every wall is a blank canvas. Where others see a flat surface, we see a wor…","SAP Solutions Analyst","5577883916","Orac","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzOTE2In0.6h4RRnAMMESKrm3gVOFNB56ry16O5g_HwEqc5hcgG6U","België","2026-01-10T17:14:51Z"
"be","Test Engineer - Senior (Brussels) Project/Department Description and responsibilities - Tribe Customer management domain (gestion clientèle/klantenbeheer) - Provide functional support for applications and their data to ensure proper use and optimize the user experience  Provide second-line functional support for the domain Primary Tasks and responsibilities • Creating and development of test scenarios & test cases and it’s maintenance in collaboration with the development team as analysts, deve…","Test engineer senior","5577883926","USG Professionals Belgium","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzOTI2In0.1Su7XgWF9do-AnlhctjiPF14HPb0V4_aJHWWs-dHQlI","België","2026-01-10T17:14:51Z"
"be","We’re looking for a Financial Reporting Analyst to support the preparation, analysis, and delivery of financial and management reports for a key customer of ours. This role plays a key part in ensuring the accuracy, consistency, and reliability of financial information used across the organisation. Key Responsibilities Prepare monthly, quarterly, and annual financial reports, ensuring accuracy and compliance with internal and external requirements Analyse financial results, identify trends or v…","Financial Reporting Analyst (ERP)","5577883918","CDH Professionals","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzOTE4In0.KcYTh4PO9ximEIGG3bO9b7Z77HBU4G0x2jbdmIbUjn4","België","2026-01-10T17:14:51Z"
"be","Contexte Un acteur international du secteur de l’énergie et du trading a fortement investi dans son département IT ces dernières années, en déployant un nouveau système de trading et en modernisant ses plateformes front-to-back. Dans le cadre de sa transformation digitale, le département Risques souhaite accélérer sa digitalisation et mettre la data et le développement au cœur de ses processus. L’équipe Digital Risk IT recherche un Développeur Python Expérimenté pour participer à la conception …","Développeur Python Expérimenté (H/F)","5577883879","Meritis | B Corp™","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4Mzg3OSIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.gsBDbnY3V7gfnn7rXqlbN_SKHQXru4mUG5ne5osYdjw","België","2026-01-10T17:14:50Z"
"be","Lead Enterprise Architect - Start ASAP Brussels - Hybrid working Own the enterprise architecture vision and set the direction, standards, and roadmaps that shape real business outcomes. Partner closely with senior leaders to translate commercial strategy into powerful, scalable technology capabilities. You’ll lead architecture across cloud, platforms, data, integration, and legacy modernisation, influencing major transformation programmes and ensuring solutions are secure, future-ready, and bui…","Lead Enterprise Architect","5577883880","Enzo Tech Group","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzODgwIn0.wopRVS4_suS-o-MmaqDaNLZms4C5jvT3IBFriMsBEdw","België","2026-01-10T17:14:50Z"
"be","Price & Revenue Growth Manager Al sinds de jaren ’70 bouwt onze klant aan een sterk groeiverhaal in de wereld van frozen food . Wat begon als een lokale onderneming met een passie voor kwaliteit en vakmanschap, is vandaag uitgegroeid tot een moderne, internationaal actieve organisatie met een stevige marktpositie. Met een omzet van meer dan €600 miljoen , ruim 300 medewerkers en activiteiten in meer dan 30 landen , blijft het bedrijf groeien dankzij innovatie, duurzame partnerships en een sterk…","Growth Marketing Manager","5577883894","Batenborch International","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzODk0In0.T6GJRqE_gMwl9MHpXKNoog6IalWPjgnX5Kq9P6r6oDo","België","2026-01-10T17:14:50Z"
"be","Solution Architect – OT/IT Location: Brussels. We’re looking for a Solution Architect to design end-to-end architectures for next-gen sorting & automation platforms Key responsibilities: Architect OT–IT solutions across automation, PLC/SCADA, MES and enterprise systems Define standards for reliability, latency, resilience and security Lead integration between sorting equipment, vendors, and IT platforms Support delivery from design through go-live and operations Key skills: Strong background in…","Solutions Architect","5577883858","Strativ Group","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4Mzg1OCIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.xrJ2z1Wb2zbzLdThQ71Sj_9qrUQWyrkmlbf2yhj-Jak","België","2026-01-10T17:14:49Z"
"be","Over het Bedrijf AE Consult is een gespecialiseerd studiebureau in bodemonderzoek en bodemsanering . Vandaag bestaat ons team uit een tiental enthousiaste collega’s die dagelijks samenwerken aan kwalitatieve en duurzame oplossingen binnen de milieusector. Wij bieden ruimte voor initiatief en hechten veel belang aan open communicatie en teamwork. Werken bij AE Consult betekent werken in een omgeving met respect voor het milieu, het team én jezelf. Om onze sterke groei en kwalitatieve dienstverle…","Projectmedewerker","5577883838","A+E Consult","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzODM4In0.F8Wxl7wNYYQeaCbFmbx106VORjaYpksnC42z6N-12Yw","België","2026-01-10T17:14:49Z"
"be","We bieden innovatieve state-of-the art technologie aan onze klanten en zijn daarom op zoek naar een architecturale topper die zich comfortabel voelt om de brug te zijn tussen het technisch team van Sofateach en raad van bestuur van onze klanten! We zijn steeds op zoek naar people driven IT'ers met een passie voor technologie. De Zetel (Sofa), gaat over wat je ook ziet: neem plaats, laat ons in gesprek gaan, en wij ontzorgen jou, met de nodige kennis en expertise op de vraagstukken waar jij als …","Customer Solutions Architect","5577883830","Sofatech","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzODMwIn0.REFrgzOKxne0lipV8QuWDEYkdd9opPRnwNDvBuM0LLA","België","2026-01-10T17:14:48Z"
"be","Talent Acquisition Data Klaar om je carrière in Talent Acquisition naar een hoger niveau te tillen? Bij Vibe Group krijg je de kans om te groeien, impact te maken én successen te vieren. Als Talent Acquisition Consultant bouw je mee aan de duurzame groei van onze organisatie, samen met een gedreven en succesvol TA-team. Je scherpt je recruitment skills aan, ontwikkelt je commerciële mindset en bouwt sterke relaties uit. Tussendoor? Vier je successen, sport je met collega’s en geniet je van onze…","Talent Acquisition Data","5577883831","Vibe Group","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4MzgzMSIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.yYD_pcO9pHbKgUuAuZRJKcyq7xqd9gucPJCzzjgAFZo","België","2026-01-10T17:14:48Z"
"be","⚡ Software engineer – .NET / C# / Angular  Brussels (2 days / week on site) | Permanent Contract (CDI) or freelance eXalt is recruiting a Senior .NET Developer (consultant or freelance) for one of its client. This is a strong opportunity to contribute to mission-critical applications directly supporting trading activities in a fast-paced environment.  Your mission You will join an agile Feature Team (Scrum) working closely with traders, analysts, and IT teams (DevOps, Infrastructure, Support). …","Software Engineer C#/.NET","5577883790","eXalt","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4Mzc5MCIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.1fPMZmhMHbXdVkjCy49poDFIF9BJbmtjBhDs_mM8FIM","België","2026-01-10T17:14:47Z"
"be","Robert Half Talent Solutions is currently looking for a Risk Manager (m/f/x) for a permanent position based in Brussels. Our client is a fast growing company active in the automotive sector . As Risk Manager (m/f/x) you will be responsible for: Financial Risk Management: Lead the identification, assessment, monitoring, and mitigation of financial risks; Develop and implement risk management strategies to safeguard the organization's financial assets; Accountable for determining, evaluating, and…","Risk Manager","5577883778","Robert Half","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4Mzc3OCIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.hcWSjjg4ED6aMmR0E5ULvuVEuV38KxbzYntHs7RyLBE","België","2026-01-10T17:14:47Z"
"be","HR Data Operations Specialist Role Overview This role focuses exclusively on HR data maintenance and quality control within a global HR system. The HR Data Operations Specialist manages HR data requests, ensures data accuracy and performs structured, repetitive data updates in a shared service–style environment, working independently and with high attention to detail. About the Company You will join a global biopharmaceutical organization operating in a complex international environment, with c…","Human Resources Associate","5577883759","Planet Pharma","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzNzU5In0.4_b_79GBMzjwZGkeHkq1wLopcLLpAGn-mkfHhngLYiQ","België","2026-01-10T17:14:46Z"
"be","Stage minimum 3 mois – ARBALETT (Wemmel, Belgique) ARBALETT est un cabinet de conseil RH et partenaire de croissance des entreprises, spécialisé dans le recrutement de profils techniques, financiers et stratégiques . Notre ADN : une société humaine , exigeante, orientée résultats, avec une culture méritocratique . Nos valeurs ne sont pas un slogan : Proactivité, Qualité & sur-mesure, Proximité, Long-terme, Flexibilité & agilité . Nous recherchons des stagiaires qui veulent apprendre vite , être…","Stagiaire Recrutement & Business Development","5577883754","Arbalett","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzNzU0In0.Ip-ZJ8p0EK_6T_vkFqBC7sziiCgAgX0kjENWAVYBSkE","België","2026-01-10T17:14:46Z"
"be","Ben je een freelance consultant? Klaar voor een nieuwe uitdaging? Of wil je je netwerk uitbouwen en als IT professional op de hoogte blijven van interessante opdrachten? Fieldside levert enterprise en technologische oplossingen én de daarbij horende consultancy diensten. Wij detacheren specialisten, voeren volledige ICT-projecten uit en nemen de volledige outsourcing van IT-diensten voor onze rekening. Wij kunnen rekenen op een solide klantportfolio voor wie we in directe lijn een brede variëte…","Freelance data engineer","5577883749","Fieldside - freelance network","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3Nzg4Mzc0OSIsInMiOiJuRDhTMTRfMDhCR0NRLVhMYmxjSDhRIn0.nWycU6aiW-hM3xJ6LyQ3yqftKKpBoyropOTBai7puXg","België","2026-01-10T17:14:46Z"
"be","Fette Compacting ( www.fette-compacting.com ) is a leading supplier of high-tech process equipment for the pharmaceutical industry. Headquartered near Hamburg, with sales and service offices in all major markets, our group designs, produces, installs, and maintains advanced machines for the production of pharmaceutical tablets worldwide: https://youtu.be/AC6qPn64wWA https://www.youtube.com/watch?v=I2PemQXr66Q&ab_channel=FetteCompacting The combination of high speed, high precision, and full aut…","R&D Scientific Engineer: AI, Data Processing & Cloud Infrastructure","5577883737","Fette Compacting Belgium BV","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibkQ4UzE0XzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc3ODgzNzM3In0.wo6HCFXuSBEMGRgS6TmkRIczLFUdv67wXa54NhyrKlg","België","2026-01-10T17:14:46Z"
